,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
570,570,570,570,Orlando Magic,Los Angeles Lakers,W,11/25/2018,240,42,93,0.452,11,31,0.355,13,14,0.929,9,36,45,31,8,5,13,22,108,4,regular season
571,571,571,571,Los Angeles Lakers,Orlando Magic,L,11/25/2018,240,37,79,0.46799999999999997,10,26,0.385,20,31,0.645,5,37,42,22,9,10,18,17,104,-4,regular season
572,572,572,572,Phoenix Suns,Detroit Pistons,L,11/25/2018,240,42,82,0.512,8,25,0.32,15,21,0.7140000000000001,10,32,42,22,6,6,17,22,107,-11,regular season
573,573,573,573,Detroit Pistons,Phoenix Suns,W,11/25/2018,240,43,93,0.462,16,41,0.39,16,25,0.64,13,28,41,30,9,0,12,19,118,11,regular season
574,574,574,574,Charlotte Hornets,Atlanta Hawks,L,11/25/2018,240,41,92,0.446,18,45,0.4,23,28,0.821,10,32,42,30,8,4,10,15,123,-1,regular season
575,575,575,575,Atlanta Hawks,Charlotte Hornets,W,11/25/2018,240,50,94,0.532,16,39,0.41,8,11,0.727,9,32,41,34,5,9,15,23,124,1,regular season
576,576,576,576,Philadelphia 76ers,Brooklyn Nets,W,11/25/2018,240,44,91,0.484,12,29,0.414,27,33,0.818,13,29,42,28,9,6,9,22,127,2,regular season
577,577,577,577,Brooklyn Nets,Philadelphia 76ers,L,11/25/2018,240,50,88,0.568,10,25,0.4,15,20,0.75,10,33,43,19,2,4,16,25,125,-2,regular season
578,578,578,578,New York Knicks,Memphis Grizzlies,W,11/25/2018,240,34,91,0.374,8,22,0.364,27,32,0.8440000000000001,14,42,56,17,4,5,7,21,103,5,regular season
579,579,579,579,Memphis Grizzlies,New York Knicks,L,11/25/2018,240,38,86,0.442,11,30,0.3670000000000001,11,19,0.579,6,35,41,27,5,19,7,23,98,-5,regular season
580,580,580,580,Miami Heat,Toronto Raptors,L,11/25/2018,240,39,95,0.41100000000000003,15,36,0.41700000000000004,22,32,0.688,17,29,46,21,6,5,7,22,115,-10,regular season
581,581,581,581,Toronto Raptors,Miami Heat,W,11/25/2018,240,47,90,0.522,11,35,0.314,20,25,0.8,11,36,47,25,4,7,9,21,125,10,regular season
582,582,582,582,Utah Jazz,Sacramento Kings,W,11/25/2018,240,49,92,0.5329999999999999,10,30,0.33299999999999996,25,33,0.758,13,36,49,30,11,5,18,26,133,21,regular season
583,583,583,583,Sacramento Kings,Utah Jazz,L,11/25/2018,240,40,85,0.47100000000000003,9,23,0.391,23,31,0.742,7,29,36,20,10,7,17,25,112,-21,regular season
584,584,584,584,Los Angeles Clippers,Portland Trail Blazers,W,11/25/2018,240,38,90,0.42200000000000004,5,25,0.2,23,34,0.6759999999999999,11,37,48,15,9,5,4,13,104,4,regular season
585,585,585,585,Portland Trail Blazers,Los Angeles Clippers,L,11/25/2018,240,42,97,0.433,8,38,0.21100000000000002,8,10,0.8,16,42,58,18,2,5,12,24,100,-4,regular season
586,586,586,586,Milwaukee Bucks,Charlotte Hornets,L,11/26/2018,240,37,90,0.41100000000000003,16,46,0.348,17,21,0.81,10,38,48,25,7,5,14,22,107,-3,regular season
587,587,587,587,Charlotte Hornets,Milwaukee Bucks,W,11/26/2018,240,38,81,0.469,13,29,0.44799999999999995,21,30,0.7,5,39,44,21,9,5,11,22,110,3,regular season
588,588,588,588,Minnesota Timberwolves,Cleveland Cavaliers,W,11/26/2018,240,40,86,0.465,8,26,0.308,14,19,0.737,8,31,39,18,8,8,8,18,102,7,regular season
589,589,589,589,Cleveland Cavaliers,Minnesota Timberwolves,L,11/26/2018,240,36,86,0.419,10,31,0.32299999999999995,13,14,0.929,9,31,40,24,4,3,16,18,95,-7,regular season
590,590,590,590,Houston Rockets,Washington Wizards,L,11/26/2018,265,46,97,0.474,18,48,0.375,21,27,0.778,18,30,48,22,8,5,19,31,131,-4,regular season
591,591,591,591,Washington Wizards,Houston Rockets,W,11/26/2018,265,50,89,0.562,11,29,0.379,24,32,0.75,9,29,38,29,7,7,13,29,135,4,regular season
592,592,592,592,San Antonio Spurs,Chicago Bulls,W,11/26/2018,240,45,93,0.484,10,30,0.33299999999999996,8,9,0.889,7,39,46,29,7,2,10,16,108,1,regular season
593,593,593,593,Chicago Bulls,San Antonio Spurs,L,11/26/2018,240,42,90,0.467,14,33,0.424,9,11,0.818,5,38,43,23,6,5,11,12,107,-1,regular season
594,594,594,594,Boston Celtics,New Orleans Pelicans,W,11/26/2018,240,48,97,0.495,19,39,0.48700000000000004,9,10,0.9,14,28,42,27,14,4,13,25,124,17,regular season
595,595,595,595,New Orleans Pelicans,Boston Celtics,L,11/26/2018,240,34,77,0.442,12,32,0.375,27,29,0.9309999999999999,9,31,40,21,8,5,22,20,107,-17,regular season
596,596,596,596,Indiana Pacers,Utah Jazz,W,11/26/2018,240,49,84,0.583,9,18,0.5,14,17,0.8240000000000001,4,35,39,33,13,4,16,17,121,33,regular season
597,597,597,597,Utah Jazz,Indiana Pacers,L,11/26/2018,240,34,81,0.42,8,31,0.258,12,17,0.706,10,28,38,25,10,4,17,17,88,-33,regular season
598,598,598,598,Orlando Magic,Golden State Warriors,L,11/26/2018,240,40,90,0.444,14,30,0.467,16,21,0.762,6,28,34,28,11,2,11,21,110,-6,regular season
599,599,599,599,Golden State Warriors,Orlando Magic,W,11/26/2018,240,41,84,0.488,13,35,0.371,21,23,0.9129999999999999,10,36,46,21,8,7,14,19,116,6,regular season
600,600,600,600,New York Knicks,Detroit Pistons,L,11/27/2018,240,36,91,0.396,9,27,0.33299999999999996,27,32,0.8440000000000001,13,37,50,16,5,5,13,31,108,-7,regular season
601,601,601,601,Detroit Pistons,New York Knicks,W,11/27/2018,240,38,80,0.475,7,24,0.292,32,45,0.711,7,41,48,20,5,7,13,26,115,7,regular season
602,602,602,602,Atlanta Hawks,Miami Heat,W,11/27/2018,240,38,80,0.475,12,31,0.387,27,32,0.8440000000000001,10,36,46,22,13,7,24,24,115,2,regular season
603,603,603,603,Miami Heat,Atlanta Hawks,L,11/27/2018,240,40,87,0.46,13,38,0.342,20,30,0.667,11,32,43,22,20,3,20,25,113,-2,regular season
604,604,604,604,Toronto Raptors,Memphis Grizzlies,W,11/27/2018,240,42,69,0.609,18,33,0.545,20,28,0.7140000000000001,4,27,31,25,5,5,15,18,122,8,regular season
605,605,605,605,Memphis Grizzlies,Toronto Raptors,L,11/27/2018,240,43,85,0.506,10,29,0.345,18,21,0.857,11,24,35,27,9,5,13,23,114,-8,regular season
606,606,606,606,Los Angeles Lakers,Denver Nuggets,L,11/27/2018,240,34,87,0.391,5,35,0.14300000000000002,12,18,0.667,8,31,39,19,5,8,12,19,85,-32,regular season
607,607,607,607,Denver Nuggets,Los Angeles Lakers,W,11/27/2018,240,47,97,0.485,9,25,0.36,14,15,0.9329999999999999,16,44,60,28,7,4,11,17,117,32,regular season
608,608,608,608,Indiana Pacers,Phoenix Suns,W,11/27/2018,240,38,90,0.42200000000000004,11,26,0.423,22,29,0.759,17,38,55,25,8,6,12,13,109,5,regular season
609,609,609,609,Phoenix Suns,Indiana Pacers,L,11/27/2018,240,41,92,0.446,10,30,0.33299999999999996,12,18,0.667,12,33,45,20,8,6,8,17,104,-5,regular season
610,610,610,610,Atlanta Hawks,Charlotte Hornets,L,11/28/2018,240,32,93,0.344,11,44,0.25,19,22,0.8640000000000001,16,38,54,20,11,8,19,25,94,-14,regular season
611,611,611,611,Charlotte Hornets,Atlanta Hawks,W,11/28/2018,240,38,83,0.45799999999999996,4,20,0.2,28,37,0.757,5,39,44,20,15,5,14,21,108,14,regular season
612,612,612,612,New York Knicks,Philadelphia 76ers,L,11/28/2018,240,32,92,0.348,6,29,0.207,21,22,0.955,11,30,41,14,11,5,13,21,91,-26,regular season
613,613,613,613,Philadelphia 76ers,New York Knicks,W,11/28/2018,240,47,87,0.54,12,25,0.48,11,16,0.688,8,42,50,34,7,5,16,19,117,26,regular season
614,614,614,614,Utah Jazz,Brooklyn Nets,W,11/28/2018,240,39,82,0.47600000000000003,9,28,0.321,14,21,0.667,8,40,48,17,10,6,19,25,101,10,regular season
615,615,615,615,Brooklyn Nets,Utah Jazz,L,11/28/2018,240,30,86,0.349,11,30,0.3670000000000001,20,28,0.7140000000000001,14,34,48,11,12,5,20,20,91,-10,regular season
616,616,616,616,Dallas Mavericks,Houston Rockets,W,11/28/2018,240,46,85,0.541,17,34,0.5,19,24,0.792,10,27,37,27,10,7,14,17,128,20,regular season
617,617,617,617,Houston Rockets,Dallas Mavericks,L,11/28/2018,240,40,87,0.46,13,45,0.289,15,23,0.652,15,23,38,28,10,5,16,26,108,-20,regular season
618,618,618,618,Chicago Bulls,Milwaukee Bucks,L,11/28/2018,240,40,89,0.449,11,37,0.297,22,29,0.759,9,36,45,28,9,3,11,23,113,-3,regular season
619,619,619,619,Milwaukee Bucks,Chicago Bulls,W,11/28/2018,240,43,87,0.494,12,35,0.34299999999999997,18,24,0.75,8,40,48,29,6,8,12,23,116,3,regular season
620,620,620,620,San Antonio Spurs,Minnesota Timberwolves,L,11/28/2018,240,34,87,0.391,8,27,0.29600000000000004,13,13,1.0,12,34,46,23,1,8,18,17,89,-39,regular season
621,621,621,621,Minnesota Timberwolves,San Antonio Spurs,W,11/28/2018,240,50,99,0.505,18,41,0.439,10,15,0.667,13,35,48,33,12,6,8,18,128,39,regular season
622,622,622,622,Washington Wizards,New Orleans Pelicans,L,11/28/2018,240,41,95,0.4320000000000001,13,39,0.33299999999999996,9,16,0.563,12,26,38,26,12,2,16,22,104,-21,regular season
623,623,623,623,New Orleans Pelicans,Washington Wizards,W,11/28/2018,240,46,95,0.484,11,36,0.306,22,28,0.7859999999999999,17,47,64,24,10,5,20,20,125,21,regular season
624,624,624,624,Cleveland Cavaliers,Oklahoma City Thunder,L,11/28/2018,240,35,89,0.39299999999999996,9,23,0.391,4,9,0.444,7,36,43,20,4,1,12,19,83,-17,regular season
625,625,625,625,Oklahoma City Thunder,Cleveland Cavaliers,W,11/28/2018,240,41,86,0.47700000000000004,6,27,0.222,12,15,0.8,8,42,50,25,5,11,13,18,100,17,regular season
626,626,626,626,Orlando Magic,Portland Trail Blazers,L,11/28/2018,240,42,81,0.519,14,30,0.467,14,15,0.9329999999999999,3,34,37,28,3,8,14,20,112,-3,regular season
627,627,627,627,Portland Trail Blazers,Orlando Magic,W,11/28/2018,240,37,85,0.435,19,39,0.48700000000000004,22,32,0.688,13,34,47,24,8,1,11,17,115,3,regular season
628,628,628,628,Phoenix Suns,Los Angeles Clippers,L,11/28/2018,240,39,89,0.43799999999999994,8,26,0.308,13,18,0.722,7,27,34,20,17,6,16,24,99,-16,regular season
629,629,629,629,Los Angeles Clippers,Phoenix Suns,W,11/28/2018,240,40,86,0.465,11,21,0.524,24,32,0.75,18,38,56,21,6,7,21,17,115,16,regular season
630,630,630,630,Golden State Warriors,Toronto Raptors,L,11/29/2018,265,50,103,0.485,11,30,0.3670000000000001,17,20,0.85,17,29,46,27,6,5,14,22,128,-3,regular season
631,631,631,631,Toronto Raptors,Golden State Warriors,W,11/29/2018,265,47,90,0.522,15,38,0.395,22,24,0.917,7,30,37,25,5,6,14,23,131,3,regular season
632,632,632,632,Indiana Pacers,Los Angeles Lakers,L,11/29/2018,240,32,86,0.3720000000000001,10,23,0.435,22,27,0.815,10,34,44,23,14,4,17,22,96,-8,regular season
633,633,633,633,Los Angeles Lakers,Indiana Pacers,W,11/29/2018,240,42,86,0.488,7,24,0.292,13,23,0.565,11,39,50,25,8,11,18,23,104,8,regular season
634,634,634,634,Los Angeles Clippers,Sacramento Kings,W,11/29/2018,240,50,90,0.556,12,28,0.429,21,28,0.75,8,30,38,25,7,5,9,21,133,12,regular season
635,635,635,635,Sacramento Kings,Los Angeles Clippers,L,11/29/2018,240,46,96,0.479,7,24,0.292,22,26,0.846,16,32,48,26,4,2,11,25,121,-12,regular season
636,636,636,636,Cleveland Cavaliers,Boston Celtics,L,11/30/2018,240,30,77,0.39,7,22,0.318,28,35,0.8,9,27,36,18,5,1,13,21,95,-33,regular season
637,637,637,637,Boston Celtics,Cleveland Cavaliers,W,11/30/2018,240,49,92,0.5329999999999999,17,31,0.5479999999999999,13,16,0.813,12,35,47,30,4,4,10,27,128,33,regular season
638,638,638,638,Utah Jazz,Charlotte Hornets,W,11/30/2018,240,44,81,0.5429999999999999,18,40,0.45,13,18,0.722,6,35,41,32,5,5,14,13,119,8,regular season
639,639,639,639,Charlotte Hornets,Utah Jazz,L,11/30/2018,240,47,95,0.495,9,28,0.321,8,13,0.615,7,31,38,19,8,3,8,17,111,-8,regular season
640,640,640,640,Chicago Bulls,Detroit Pistons,L,11/30/2018,240,37,86,0.43,3,21,0.14300000000000002,11,14,0.7859999999999999,7,33,40,25,5,7,15,20,88,-19,regular season
641,641,641,641,Detroit Pistons,Chicago Bulls,W,11/30/2018,240,41,92,0.446,13,34,0.382,12,16,0.75,13,39,52,24,5,5,13,17,107,19,regular season
642,642,642,642,Washington Wizards,Philadelphia 76ers,L,11/30/2018,240,37,92,0.402,8,28,0.28600000000000003,16,19,0.8420000000000001,8,34,42,22,10,4,15,20,98,-25,regular season
643,643,643,643,Philadelphia 76ers,Washington Wizards,W,11/30/2018,240,43,98,0.439,12,38,0.316,25,33,0.758,17,41,58,28,11,7,12,17,123,25,regular season
644,644,644,644,Memphis Grizzlies,Brooklyn Nets,W,11/30/2018,290,50,101,0.495,12,30,0.4,19,22,0.8640000000000001,11,34,45,27,8,6,17,23,131,6,regular season
645,645,645,645,Brooklyn Nets,Memphis Grizzlies,L,11/30/2018,290,42,94,0.447,16,44,0.364,25,30,0.833,11,40,51,26,7,4,16,28,125,-6,regular season
646,646,646,646,New Orleans Pelicans,Miami Heat,L,11/30/2018,240,35,82,0.4270000000000001,6,28,0.214,25,29,0.862,11,35,46,25,4,8,16,22,101,-5,regular season
647,647,647,647,Miami Heat,New Orleans Pelicans,W,11/30/2018,240,40,93,0.43,11,33,0.33299999999999996,15,24,0.625,13,33,46,22,10,4,10,24,106,5,regular season
648,648,648,648,Atlanta Hawks,Oklahoma City Thunder,L,11/30/2018,240,43,96,0.44799999999999995,11,36,0.306,12,20,0.6,14,28,42,26,15,3,21,12,109,-15,regular season
649,649,649,649,Oklahoma City Thunder,Atlanta Hawks,W,11/30/2018,240,46,88,0.523,18,41,0.439,14,15,0.9329999999999999,7,39,46,30,12,7,20,24,124,15,regular season
650,650,650,650,Houston Rockets,San Antonio Spurs,W,11/30/2018,240,49,98,0.5,22,54,0.40700000000000003,16,20,0.8,13,36,49,32,9,6,5,22,136,31,regular season
651,651,651,651,San Antonio Spurs,Houston Rockets,L,11/30/2018,240,39,86,0.45299999999999996,10,28,0.35700000000000004,17,20,0.85,9,32,41,24,4,4,13,18,105,-31,regular season
652,652,652,652,Orlando Magic,Phoenix Suns,W,11/30/2018,240,39,82,0.47600000000000003,8,27,0.29600000000000004,13,18,0.722,8,36,44,23,7,5,12,16,99,14,regular season
653,653,653,653,Phoenix Suns,Orlando Magic,L,11/30/2018,240,34,84,0.405,7,28,0.25,10,14,0.7140000000000001,9,31,40,22,5,0,12,15,85,-14,regular season
654,654,654,654,Dallas Mavericks,Los Angeles Lakers,L,11/30/2018,240,34,86,0.395,10,39,0.256,25,34,0.735,9,37,46,20,9,4,16,25,103,-11,regular season
655,655,655,655,Los Angeles Lakers,Dallas Mavericks,W,11/30/2018,240,42,86,0.488,9,30,0.3,21,32,0.6559999999999999,9,38,47,23,8,3,17,29,114,11,regular season
656,656,656,656,Denver Nuggets,Portland Trail Blazers,W,11/30/2018,240,40,87,0.46,14,30,0.467,19,26,0.731,13,28,41,28,11,3,11,21,113,1,regular season
657,657,657,657,Portland Trail Blazers,Denver Nuggets,L,11/30/2018,240,45,85,0.529,6,22,0.273,16,21,0.762,12,32,44,19,7,6,14,23,112,-1,regular season
658,658,658,658,Milwaukee Bucks,New York Knicks,L,12/01/2018,265,46,94,0.489,18,42,0.429,24,31,0.774,10,41,51,28,11,4,16,25,134,-2,regular season
659,659,659,659,New York Knicks,Milwaukee Bucks,W,12/01/2018,265,51,96,0.531,20,34,0.588,14,21,0.667,6,35,41,30,5,2,16,23,136,2,regular season
660,660,660,660,Golden State Warriors,Detroit Pistons,L,12/01/2018,240,39,85,0.45899999999999996,6,26,0.231,18,21,0.857,8,36,44,23,6,5,14,22,102,-9,regular season
661,661,661,661,Detroit Pistons,Golden State Warriors,W,12/01/2018,240,43,98,0.439,12,35,0.34299999999999997,13,20,0.65,14,33,47,22,8,2,11,21,111,9,regular season
662,662,662,662,Brooklyn Nets,Washington Wizards,L,12/01/2018,240,30,81,0.37,8,33,0.242,20,25,0.8,11,31,42,19,8,2,17,17,88,-14,regular season
663,663,663,663,Washington Wizards,Brooklyn Nets,W,12/01/2018,240,41,79,0.519,8,26,0.308,12,18,0.667,2,36,38,19,8,3,13,21,102,14,regular season
664,664,664,664,Toronto Raptors,Cleveland Cavaliers,W,12/01/2018,240,39,80,0.488,7,26,0.26899999999999996,21,25,0.84,6,36,42,15,5,5,10,19,106,11,regular season
665,665,665,665,Cleveland Cavaliers,Toronto Raptors,L,12/01/2018,240,34,88,0.386,5,22,0.22699999999999998,22,25,0.88,11,33,44,14,6,0,11,23,95,-11,regular season
666,666,666,666,Chicago Bulls,Houston Rockets,L,12/01/2018,240,39,88,0.44299999999999995,8,32,0.25,19,24,0.792,7,34,41,15,11,6,13,22,105,-16,regular season
667,667,667,667,Houston Rockets,Chicago Bulls,W,12/01/2018,240,42,84,0.5,16,41,0.39,21,30,0.7,6,41,47,23,8,7,14,21,121,16,regular season
668,668,668,668,Boston Celtics,Minnesota Timberwolves,W,12/01/2018,240,40,85,0.47100000000000003,17,44,0.386,21,21,1.0,7,33,40,30,9,3,14,25,118,9,regular season
669,669,669,669,Minnesota Timberwolves,Boston Celtics,L,12/01/2018,240,37,82,0.451,9,28,0.321,26,32,0.813,9,30,39,19,6,2,16,18,109,-9,regular season
670,670,670,670,Indiana Pacers,Sacramento Kings,L,12/01/2018,240,43,82,0.524,10,24,0.41700000000000004,14,18,0.778,6,36,42,32,11,5,25,26,110,-1,regular season
671,671,671,671,Sacramento Kings,Indiana Pacers,W,12/01/2018,240,41,91,0.451,13,29,0.44799999999999995,16,24,0.667,14,32,46,25,10,3,20,16,111,1,regular season
672,672,672,672,Phoenix Suns,Los Angeles Lakers,L,12/02/2018,240,37,93,0.39799999999999996,13,33,0.39399999999999996,9,11,0.818,7,33,40,24,12,8,15,22,96,-24,regular season
673,673,673,673,Los Angeles Lakers,Phoenix Suns,W,12/02/2018,240,46,92,0.5,11,27,0.40700000000000003,17,23,0.7390000000000001,11,45,56,26,9,4,19,15,120,24,regular season
674,674,674,674,New Orleans Pelicans,Charlotte Hornets,W,12/02/2018,240,44,86,0.512,11,32,0.344,20,24,0.833,9,41,50,30,6,5,17,25,119,10,regular season
675,675,675,675,Charlotte Hornets,New Orleans Pelicans,L,12/02/2018,240,39,91,0.429,10,36,0.278,21,28,0.75,11,30,41,25,9,6,11,19,109,-10,regular season
676,676,676,676,Utah Jazz,Miami Heat,L,12/02/2018,240,39,89,0.43799999999999994,11,33,0.33299999999999996,11,15,0.733,10,40,50,21,8,6,13,18,100,-2,regular season
677,677,677,677,Miami Heat,Utah Jazz,W,12/02/2018,240,36,91,0.396,13,31,0.419,17,24,0.708,14,36,50,20,8,8,13,16,102,2,regular season
678,678,678,678,Memphis Grizzlies,Philadelphia 76ers,L,12/02/2018,240,33,79,0.418,11,28,0.39299999999999996,18,23,0.7829999999999999,3,32,35,19,7,7,14,24,95,-8,regular season
679,679,679,679,Philadelphia 76ers,Memphis Grizzlies,W,12/02/2018,240,36,74,0.486,8,22,0.364,23,30,0.767,3,41,44,22,5,2,16,20,103,8,regular season
680,680,680,680,Los Angeles Clippers,Dallas Mavericks,L,12/02/2018,240,42,95,0.442,9,24,0.375,17,22,0.773,8,36,44,23,9,5,10,22,110,-4,regular season
681,681,681,681,Dallas Mavericks,Los Angeles Clippers,W,12/02/2018,240,42,95,0.442,8,23,0.348,22,26,0.846,17,47,64,20,6,5,16,21,114,4,regular season
682,682,682,682,Portland Trail Blazers,San Antonio Spurs,L,12/02/2018,240,45,86,0.523,12,29,0.414,16,16,1.0,9,26,35,25,6,5,17,21,118,-13,regular season
683,683,683,683,San Antonio Spurs,Portland Trail Blazers,W,12/02/2018,240,50,83,0.602,11,15,0.733,20,22,0.909,5,29,34,29,5,4,12,15,131,13,regular season
684,684,684,684,Oklahoma City Thunder,Detroit Pistons,W,12/03/2018,240,43,85,0.506,7,25,0.28,17,20,0.85,6,46,52,23,10,8,17,24,110,27,regular season
685,685,685,685,Detroit Pistons,Oklahoma City Thunder,L,12/03/2018,240,31,94,0.33,6,32,0.188,15,19,0.789,9,32,41,16,10,3,15,18,83,-27,regular season
686,686,686,686,Golden State Warriors,Atlanta Hawks,W,12/03/2018,240,48,82,0.585,13,24,0.542,19,22,0.8640000000000001,6,33,39,33,10,8,20,24,128,17,regular season
687,687,687,687,Atlanta Hawks,Golden State Warriors,L,12/03/2018,240,44,90,0.489,5,26,0.192,18,24,0.75,9,26,35,23,10,4,18,21,111,-17,regular season
688,688,688,688,Cleveland Cavaliers,Brooklyn Nets,W,12/03/2018,240,38,88,0.4320000000000001,4,15,0.267,19,20,0.95,14,41,55,15,5,4,9,17,99,2,regular season
689,689,689,689,Brooklyn Nets,Cleveland Cavaliers,L,12/03/2018,240,39,99,0.39399999999999996,10,40,0.25,9,16,0.563,17,33,50,17,5,2,7,20,97,-2,regular season
690,690,690,690,Washington Wizards,New York Knicks,W,12/03/2018,240,44,92,0.478,13,32,0.406,9,12,0.75,8,30,38,30,7,8,10,24,110,3,regular season
691,691,691,691,New York Knicks,Washington Wizards,L,12/03/2018,240,37,90,0.41100000000000003,12,34,0.353,21,28,0.75,19,36,55,20,4,5,16,14,107,-3,regular season
692,692,692,692,Denver Nuggets,Toronto Raptors,W,12/03/2018,240,40,89,0.449,11,28,0.39299999999999996,15,24,0.625,15,34,49,32,9,2,20,14,106,3,regular season
693,693,693,693,Toronto Raptors,Denver Nuggets,L,12/03/2018,240,40,87,0.46,11,41,0.268,12,12,1.0,7,34,41,28,11,5,17,21,103,-3,regular season
694,694,694,694,Houston Rockets,Minnesota Timberwolves,L,12/03/2018,240,32,74,0.4320000000000001,11,39,0.282,16,19,0.8420000000000001,7,27,34,24,9,6,20,27,91,-12,regular season
695,695,695,695,Minnesota Timberwolves,Houston Rockets,W,12/03/2018,240,36,82,0.439,11,22,0.5,20,28,0.7140000000000001,13,29,42,22,11,7,14,16,103,12,regular season
696,696,696,696,Los Angeles Clippers,New Orleans Pelicans,W,12/03/2018,240,49,83,0.59,8,20,0.4,23,30,0.767,7,32,39,29,4,1,12,21,129,3,regular season
697,697,697,697,New Orleans Pelicans,Los Angeles Clippers,L,12/03/2018,240,49,92,0.5329999999999999,13,34,0.382,15,22,0.682,10,25,35,32,10,5,7,24,126,-3,regular season
698,698,698,698,Chicago Bulls,Indiana Pacers,L,12/04/2018,240,37,94,0.39399999999999996,11,31,0.355,5,5,1.0,12,32,44,26,8,2,18,23,90,-6,regular season
699,699,699,699,Indiana Pacers,Chicago Bulls,W,12/04/2018,240,35,76,0.461,6,22,0.273,20,24,0.833,6,39,45,22,10,6,18,13,96,6,regular season
700,700,700,700,Orlando Magic,Miami Heat,W,12/04/2018,240,38,86,0.442,14,28,0.5,15,20,0.75,11,32,43,22,5,4,11,13,105,15,regular season
701,701,701,701,Miami Heat,Orlando Magic,L,12/04/2018,240,38,91,0.418,12,35,0.34299999999999997,2,5,0.4,16,31,47,19,7,11,15,19,90,-15,regular season
702,702,702,702,Portland Trail Blazers,Dallas Mavericks,L,12/04/2018,240,38,84,0.452,7,24,0.292,19,23,0.826,11,37,48,20,7,6,18,29,102,-9,regular season
703,703,703,703,Dallas Mavericks,Portland Trail Blazers,W,12/04/2018,240,38,88,0.4320000000000001,11,30,0.3670000000000001,24,35,0.6859999999999999,15,35,50,25,11,4,13,19,111,9,regular season
704,704,704,704,Sacramento Kings,Phoenix Suns,W,12/04/2018,240,45,84,0.536,11,24,0.45799999999999996,21,32,0.6559999999999999,9,33,42,27,13,3,13,22,122,17,regular season
705,705,705,705,Phoenix Suns,Sacramento Kings,L,12/04/2018,240,38,87,0.4370000000000001,12,43,0.27899999999999997,17,21,0.81,13,30,43,27,9,4,21,27,105,-17,regular season
706,706,706,706,San Antonio Spurs,Utah Jazz,L,12/04/2018,240,44,90,0.489,7,22,0.318,10,11,0.909,7,25,32,25,7,5,16,19,105,-34,regular season
